date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:44:51	70328/70328	---MCZ	200	added ('OK')	text/html	etag:W/%22a4dd5f31df7d572b931c4022b39691da%22	https://demo.hasthemes.com/adomx-preview/light/index.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/index.html	(from )
09:44:52	223/223	---MCZ	403	error ('Forbidden')	application/xml	date:Wed,%2008%20Nov%202023%2002:44:49%20GMT	https://demo.hasthemes.com/robots.txt		(from )
09:44:52	1150/1150	---M--	200	added ('OK')	application/octet-stream	etag:%229c9a750812bab056b475fb9cc078f51e%22	https://demo.hasthemes.com/adomx-preview/light/assets/images/favicon.ico	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/assets/images/favicon.ico	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:44:54	155758/155758	---MCZ	200	added ('OK')	text/css	etag:W/%22a15c2ac3234aa8f6064ef9c1f7383c37%22	https://demo.hasthemes.com/adomx-preview/light/assets/css/vendor/bootstrap.min.css	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/assets/css/vendor/bootstrap.min.css	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:44:55	70824/70824	---MCZ	200	added ('OK')	text/css	etag:W/%22aed62a67616db4287c4ad49319b4667b%22	https://demo.hasthemes.com/adomx-preview/light/assets/css/vendor/material-design-iconic-font.min.css	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/assets/css/vendor/material-design-iconic-font.min.css	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:44:55	31018/31018	---MCZ	200	added ('OK')	text/css	etag:W/%2211561142ddf4044e4897a29bd23df349%22	https://demo.hasthemes.com/adomx-preview/light/assets/css/vendor/font-awesome.min.css	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/assets/css/vendor/font-awesome.min.css	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:44:56	16465/16465	---MCZ	200	added ('OK')	text/css	etag:W/%2279a7ca0b383da3da212bd6073f179625%22	https://demo.hasthemes.com/adomx-preview/light/assets/css/vendor/themify-icons.css	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/assets/css/vendor/themify-icons.css	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:44:57	18360/18360	---MCZ	200	added ('OK')	text/css	etag:W/%2275049431e811ae0ec7e1c8140eadf404%22	https://demo.hasthemes.com/adomx-preview/light/assets/css/vendor/cryptocurrency-icons.css	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/assets/css/vendor/cryptocurrency-icons.css	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:44:58	301819/301819	---MCZ	200	added ('OK')	text/css	etag:W/%224e2b635828ab5519cd1c726f5437d6f0%22	https://demo.hasthemes.com/adomx-preview/light/assets/css/plugins/plugins.css	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/assets/css/plugins/plugins.css	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:44:59	102239/102239	---MCZ	200	added ('OK')	text/css	etag:W/%2244f431eb5e18f97603083cf9b4b871fa%22	https://demo.hasthemes.com/adomx-preview/light/assets/css/helper.css	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/assets/css/helper.css	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:00	579638/579638	---MCZ	200	added ('OK')	text/css	etag:W/%22109ff1360cab16d0b81aed470ef04cea%22	https://demo.hasthemes.com/adomx-preview/light/assets/css/style.css	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/assets/css/style.css	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:00	1020/1020	---M--	200	added ('OK')	image/png	etag:%22331aa0eed12607b3c23383e510e9cf46%22	https://demo.hasthemes.com/adomx-preview/light/assets/images/logo/logo.png	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/assets/images/logo/logo.png	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:00	903/903	---M--	200	added ('OK')	image/png	etag:%223996d60806650dc18a641a228bc27bf4%22	https://demo.hasthemes.com/adomx-preview/light/assets/images/logo/logo-light.png	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/assets/images/logo/logo-light.png	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:00	702/702	---M--	200	added ('OK')	image/jpeg	etag:%22e9d255e6b9695d315fc6423cf1e12d8c%22	https://demo.hasthemes.com/adomx-preview/light/assets/images/flags/flag-1.jpg	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/assets/images/flags/flag-1.jpg	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:01	579638/579638	---MCZ	200	added ('OK')	text/css	etag:W/%22109ff1360cab16d0b81aed470ef04cea%22	https://demo.hasthemes.com/adomx-preview/light/assets/css/style-primary.css	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/assets/css/style-primary.css	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:01	669/669	---M--	200	added ('OK')	image/jpeg	etag:%22e43c553118b922a8af543525465127fc%22	https://demo.hasthemes.com/adomx-preview/light/assets/images/flags/flag-2.jpg	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/assets/images/flags/flag-2.jpg	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:01	682/682	---M--	200	added ('OK')	image/jpeg	etag:%227a1e0f9900a154f96376814050f7c54c%22	https://demo.hasthemes.com/adomx-preview/light/assets/images/flags/flag-3.jpg	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/assets/images/flags/flag-3.jpg	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:01	525/525	---M--	200	added ('OK')	image/jpeg	etag:%22269ab7e8ab288421f7b0abab6744ba8a%22	https://demo.hasthemes.com/adomx-preview/light/assets/images/flags/flag-4.jpg	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/assets/images/flags/flag-4.jpg	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:01	3335/3335	---M--	200	added ('OK')	image/jpeg	etag:%22d3295b499c6b2af8c56bc0316f2f3d7a%22	https://demo.hasthemes.com/adomx-preview/light/assets/images/avatar/avatar-2.jpg	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/assets/images/avatar/avatar-2.jpg	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:02	3046/3046	---M--	200	added ('OK')	image/jpeg	etag:%222310fbd542d3eda38714015f82ead443%22	https://demo.hasthemes.com/adomx-preview/light/assets/images/avatar/avatar-1.jpg	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/assets/images/avatar/avatar-1.jpg	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:02	50967/50967	---MCZ	200	added ('OK')	text/html	etag:W/%22f8bdef0a9788a01c6f566705898a9ee8%22	https://demo.hasthemes.com/adomx-preview/light/index-crypto.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/index-crypto.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:03	74321/74321	---MCZ	200	added ('OK')	text/html	etag:W/%22ad621fed2e4d9da86641c8a25db700f5%22	https://demo.hasthemes.com/adomx-preview/light/widgets.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/widgets.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:04	48983/48983	---MCZ	200	added ('OK')	text/html	etag:W/%22841bba947e254e1e3cc28d84126525c0%22	https://demo.hasthemes.com/adomx-preview/light/elements-alerts.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-alerts.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:04	51950/51950	---MCZ	200	added ('OK')	text/html	etag:W/%221c51e33971571dc00e511d47ccbe3972%22	https://demo.hasthemes.com/adomx-preview/light/elements-accordions.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-accordions.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:05	37825/37825	---MCZ	200	added ('OK')	text/html	etag:W/%229c8c75f576eb63748ae4e199d8dd6c4f%22	https://demo.hasthemes.com/adomx-preview/light/elements-avatar.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-avatar.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:06	35833/35833	---MCZ	200	added ('OK')	text/html	etag:W/%228a1203ebfa9e4566f5766ba1af005abb%22	https://demo.hasthemes.com/adomx-preview/light/elements-badge.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-badge.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:06	72956/72956	---MCZ	200	added ('OK')	text/html	etag:W/%22d86a63c0403ea5a9e5bace86b3be24ba%22	https://demo.hasthemes.com/adomx-preview/light/elements-buttons.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-buttons.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:06	43905/43905	---MCZ	200	added ('OK')	text/html	etag:W/%2252c04dde5f404a961d683b9ca4e3c9f7%22	https://demo.hasthemes.com/adomx-preview/light/elements-carousel.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-carousel.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:06	46318/46318	---MCZ	200	added ('OK')	text/html	etag:W/%226885cd50d95ebcc8435ab62d76266f13%22	https://demo.hasthemes.com/adomx-preview/light/elements-dropdown.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-dropdown.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:07	43509/43509	---MCZ	200	added ('OK')	text/html	etag:W/%2214ec3775b866eb191bbc03e740b269b1%22	https://demo.hasthemes.com/adomx-preview/light/elements-list-group.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-list-group.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:07	41753/41753	---MCZ	200	added ('OK')	text/html	etag:W/%228283b2fd774c1b061dd0546619293c16%22	https://demo.hasthemes.com/adomx-preview/light/elements-media.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-media.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:07	53861/53861	---MCZ	200	added ('OK')	text/html	etag:W/%22e1e5bdfeccfeb3a61bcbae4daf9a5d30%22	https://demo.hasthemes.com/adomx-preview/light/elements-modal.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-modal.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:07	39411/39411	---MCZ	200	added ('OK')	text/html	etag:W/%22bda90245a5f467733f6dc60d8c7c828d%22	https://demo.hasthemes.com/adomx-preview/light/elements-pagination.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-pagination.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:08	48536/48536	---MCZ	200	added ('OK')	text/html	etag:W/%22e19efaa33609abc30a5bd6752a273803%22	https://demo.hasthemes.com/adomx-preview/light/elements-progress.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-progress.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:08	41735/41735	---MCZ	200	added ('OK')	text/html	etag:W/%2238cc565a6185b7172b491b44497c2cf6%22	https://demo.hasthemes.com/adomx-preview/light/elements-spinners.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-spinners.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:09	54224/54224	---MCZ	200	added ('OK')	text/html	etag:W/%2232b5244deb9f8b6828131f73fdeaa1c7%22	https://demo.hasthemes.com/adomx-preview/light/elements-tabs.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-tabs.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:09	42314/42314	---MCZ	200	added ('OK')	text/html	etag:W/%22d9bbdf4b25a092ffaaa4712faaffaa3c%22	https://demo.hasthemes.com/adomx-preview/light/elements-tooltip.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-tooltip.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:09	45499/45499	---MCZ	200	added ('OK')	text/html	etag:W/%220c027a49d220ceed32c7b25d966a9431%22	https://demo.hasthemes.com/adomx-preview/light/elements-typography.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-typography.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:10	36153/36153	---MCZ	200	added ('OK')	text/html	etag:W/%2244c3938644301b1c6671f5fe181ce627%22	https://demo.hasthemes.com/adomx-preview/light/elements-clipboard.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-clipboard.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:11	32860/32860	---MCZ	200	added ('OK')	text/html	etag:W/%22cf0b7d741a9d36781ecae5d7e4760b94%22	https://demo.hasthemes.com/adomx-preview/light/elements-fullcalendar.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-fullcalendar.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:11	35684/35684	---MCZ	200	added ('OK')	text/html	etag:W/%2288112e0d7d1c151ffa4ccd31566cbce8%22	https://demo.hasthemes.com/adomx-preview/light/elements-media-player.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-media-player.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:11	46443/46443	---MCZ	200	added ('OK')	text/html	etag:W/%22811f758a9e8806d6843df3cdfed7d2ea%22	https://demo.hasthemes.com/adomx-preview/light/elements-sortable.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-sortable.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:11	41526/41526	---MCZ	200	added ('OK')	text/html	etag:W/%226127565f86e758ab16e83f18f2a09e92%22	https://demo.hasthemes.com/adomx-preview/light/elements-toastr.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-toastr.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:12	42146/42146	---MCZ	200	added ('OK')	text/html	etag:W/%22d534aa5347c3b92f1da91a09b8f9d97e%22	https://demo.hasthemes.com/adomx-preview/light/elements-rating.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-rating.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:12	33992/33992	---MCZ	200	added ('OK')	text/html	etag:W/%22d9e8cf8f1e49fe9fa838657896d94eb9%22	https://demo.hasthemes.com/adomx-preview/light/elements-sweetalert.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/elements-sweetalert.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:13	79192/79192	---MCZ	200	added ('OK')	text/html	etag:W/%22fb3762a2fbe06a4796d86ec1f2393a54%22	https://demo.hasthemes.com/adomx-preview/light/icons-cryptocurrency.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/icons-cryptocurrency.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:13	263067/263067	---MCZ	200	added ('OK')	text/html	etag:W/%229dc6f75262bcfb38e26567340af2d857%22	https://demo.hasthemes.com/adomx-preview/light/icons-fontawesome.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/icons-fontawesome.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:14	223028/223028	---MCZ	200	added ('OK')	text/html	etag:W/%225cbff23fd249a083916995c57bfa869f%22	https://demo.hasthemes.com/adomx-preview/light/icons-material.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/icons-material.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:14	108875/108875	---MCZ	200	added ('OK')	text/html	etag:W/%22fa7b612befe5bc56f929bb7626b517fe%22	https://demo.hasthemes.com/adomx-preview/light/icons-themify.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/icons-themify.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:15	50103/50103	---MCZ	200	added ('OK')	text/html	etag:W/%22ccdae0a4ef7bd21dd015eabab602c31d%22	https://demo.hasthemes.com/adomx-preview/light/form-basic-elements.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/form-basic-elements.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:15	38470/38470	---MCZ	200	added ('OK')	text/html	etag:W/%22e436ab7d71e70dbb11021c931d948977%22	https://demo.hasthemes.com/adomx-preview/light/form-checkbox.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/form-checkbox.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:15	40946/40946	---MCZ	200	added ('OK')	text/html	etag:W/%225d51533c880583d2737bf442632c0172%22	https://demo.hasthemes.com/adomx-preview/light/form-date-mask.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/form-date-mask.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
09:45:15	34614/34614	---MCZ	200	added ('OK')	text/html	etag:W/%22a5fac6bfe2be474c22e77fff4de72eb7%22	https://demo.hasthemes.com/adomx-preview/light/form-editor.html	C:/Users/Admin/Downloads/admin%20web3/demo.hasthemes.com/adomx-preview/light/form-editor.html	(from https://demo.hasthemes.com/adomx-preview/light/index.html)
